,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
144951,R169,R168,01-03-01,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,1599681,3972225
144952,R169,R168,01-03-01,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,1599711,3972301
144953,R169,R168,01-03-01,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,1599768,3972386
144954,R169,R168,01-03-01,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,1599851,3972531
144955,R169,R168,01-03-01,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,1599897,3972608
144956,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,1599947,3972663
144957,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,1599947,3972668
144958,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,1599969,3972730
144959,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,1600001,3972802
144960,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,1600060,3972920
144961,R169,R168,01-03-01,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,1600120,3973007
144962,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,1600160,3973071
144963,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,1600160,3973078
144964,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,1600215,3973250
144965,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,1600291,3973390
144966,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,1600423,3973547
144967,R169,R168,01-03-01,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,1600519,3973691
144968,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,1600569,3973749
144969,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,1600570,3973767
144970,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,1600623,3973908
144971,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,1600691,3974073
144972,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,1600836,3974261
144973,R169,R168,01-03-01,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,1600926,3974414
144974,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,1600970,3974458
144975,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,1600971,3974464
144976,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,1601031,3974648
144977,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,1601094,3974792
144978,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,1601269,3974956
144979,R169,R168,01-03-01,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,1601384,3975109
144980,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,1601438,3975173
144981,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,1601441,3975178
144982,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,1601520,3975355
144983,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,1601596,3975468
144984,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,1601750,3975636
144985,R169,R168,01-03-01,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,1601863,3975791
144986,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,1601911,3975853
144987,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,1601911,3975862
144988,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,1601971,3976010
144989,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,1602054,3976147
144990,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,1602231,3976326
144991,R169,R168,01-03-01,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,1602345,3976469
144992,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,9440369,9051621
144993,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,9440371,9051622
144994,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,9440404,9051667
144995,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,9440459,9051740
144996,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,9440560,9051829
144997,R169,R168,01-03-02,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,9440631,9051885
144998,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,9440686,9051922
144999,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,9440688,9051928
145000,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,9440728,9051975
145001,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,9440761,9052029
145002,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,9440863,9052096
145003,R169,R168,01-03-02,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,9440916,9052146
145004,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,9440971,9052182
145005,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,9440973,9052187
145006,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,9441036,9052313
145007,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,9441111,9052412
145008,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,9441330,9052535
145009,R169,R168,01-03-02,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,9441470,9052608
145010,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,9441518,9052647
145011,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,9441518,9052655
145012,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,9441598,9052856
145013,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,9441706,9052977
145014,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,9441940,9053084
145015,R169,R168,01-03-02,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,9442071,9053176
145016,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,9442121,9053203
145017,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,9442122,9053210
145018,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,9442190,9053366
145019,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,9442277,9053444
145020,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,9442490,9053559
145021,R169,R168,01-03-02,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,9442624,9053661
145022,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,9442673,9053698
145023,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,9442676,9053706
145024,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,9442753,9053838
145025,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,9442842,9053935
145026,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,9443054,9054032
145027,R169,R168,01-03-02,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,9443212,9054129
145028,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,9443264,9054165
145029,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,9443268,9054170
145030,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,9443336,9054294
145031,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,9443444,9054399
145032,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,9443644,9054521
145033,R169,R168,01-03-02,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,9443825,9054588
145034,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,10859547,4326879
145035,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,10859547,4326880
145036,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,10859602,4326952
145037,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,10859681,4327016
145038,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,10859782,4327106
145039,R169,R168,01-03-03,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,10859863,4327168
145040,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,10859912,4327188
145041,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,10859913,4327191
145042,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,10859942,4327252
145043,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,10860012,4327302
145044,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,10860084,4327380
145045,R169,R168,01-03-03,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,10860142,4327426
145046,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,10860191,4327458
145047,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,10860191,4327464
145048,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,10860277,4327603
145049,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,10860384,4327705
145050,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,10860608,4327805
145051,R169,R168,01-03-03,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,10860771,4327883
145052,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,10860816,4327932
145053,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,10860820,4327937
145054,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,10860915,4328082
145055,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,10861039,4328208
145056,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,10861272,4328330
145057,R169,R168,01-03-03,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,10861426,4328402
145058,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,10861473,4328435
145059,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,10861475,4328439
145060,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,10861560,4328581
145061,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,10861682,4328700
145062,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,10861914,4328828
145063,R169,R168,01-03-03,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,10862074,4328887
145064,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,10862124,4328916
145065,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,10862125,4328922
145066,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,10862216,4329085
145067,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,10862336,4329197
145068,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,10862592,4329301
145069,R169,R168,01-03-03,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,10862732,4329389
145070,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,10862796,4329427
145071,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,10862797,4329429
145072,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,10862896,4329575
145073,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,10863020,4329692
145074,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,10863256,4329822
145075,R169,R168,01-03-03,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,10863423,4329904
145076,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,2362837,578485
145077,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,2362837,578490
145078,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,2362897,578574
145079,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,2362978,578654
145080,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,2363129,578760
145081,R169,R168,01-03-04,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,2363221,578802
145082,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,2363271,578843
145083,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,2363271,578848
145084,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,2363306,578919
145085,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,2363376,578989
145086,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,2363474,579073
145087,R169,R168,01-03-04,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,2363544,579131
145088,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,2363591,579170
145089,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,2363592,579173
145090,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,2363704,579326
145091,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,2363837,579424
145092,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,2364055,579536
145093,R169,R168,01-03-04,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,2364208,579605
145094,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,2364276,579635
145095,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,2364278,579640
145096,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,2364453,579833
145097,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,2364618,579937
145098,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,2364862,580030
145099,R169,R168,01-03-04,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,2365044,580109
145100,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,2365095,580145
145101,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,2365096,580148
145102,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,2365213,580323
145103,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,2365347,580439
145104,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,2365617,580556
145105,R169,R168,01-03-04,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,2365765,580633
145106,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,2365827,580666
145107,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,2365828,580670
145108,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,2365944,580817
145109,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,2366092,580897
145110,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,2366329,581058
145111,R169,R168,01-03-04,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,2366500,581132
145112,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,2366568,581179
145113,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,2366571,581181
145114,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,2366680,581334
145115,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,2366808,581448
145116,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,2367051,581588
145117,R169,R168,01-03-04,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,2367205,581677
145118,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,22817687,14770308
145119,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,22817688,14770314
145120,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,22817728,14770402
145121,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,22817811,14770462
145122,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,22817906,14770539
145123,R169,R168,01-03-05,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,22817986,14770577
145124,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,22818027,14770605
145125,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,22818027,14770611
145126,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,22818059,14770683
145127,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,22818109,14770744
145128,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,22818204,14770817
145129,R169,R168,01-03-05,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,22818270,14770860
145130,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,22818319,14770887
145131,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,22818320,14770896
145132,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,22818438,14771040
145133,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,22818552,14771134
145134,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,22818727,14771233
145135,R169,R168,01-03-05,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,22818839,14771293
145136,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,22818869,14771324
145137,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,22818870,14771331
145138,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,22818919,14771399
145139,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,22819022,14771475
145140,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,22819209,14771565
145141,R169,R168,01-03-05,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,22819330,14771629
145142,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,22819363,14771672
145143,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,22819368,14771675
145144,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,22819462,14771828
145145,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,22819561,14771934
145146,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,22819739,14772043
145147,R169,R168,01-03-05,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,22819878,14772100
145148,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,22819922,14772132
145149,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,22819922,14772135
145150,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,22820021,14772300
145151,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,22820146,14772395
145152,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,22820350,14772484
145153,R169,R168,01-03-05,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,22820481,14772556
145154,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,22820530,14772603
145155,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,22820530,14772607
145156,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,22820616,14772773
145157,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,22820726,14772867
145158,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,22820938,14772962
145159,R169,R168,01-03-05,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,22821067,14773025
145160,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,4184,0
145161,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,4184,0
145162,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,4184,0
145163,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,4184,0
145164,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,4184,0
145165,R169,R168,01-05-00,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,4184,0
145166,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,4184,0
145167,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,4184,0
145168,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,4184,0
145169,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,4185,0
145170,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,4185,0
145171,R169,R168,01-05-00,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,4186,0
145172,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,4186,0
145173,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,4186,0
145174,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,4186,0
145175,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,4186,0
145176,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,17:00:00,REGULAR,4186,0
145177,R169,R168,01-05-00,96 ST,123,IRT,06/22/2020,21:00:00,REGULAR,4186,0
145178,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,01:00:00,REGULAR,4186,0
145179,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,05:00:00,REGULAR,4186,0
145180,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,09:00:00,REGULAR,4186,0
145181,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,13:00:00,REGULAR,4186,0
145182,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,17:00:00,REGULAR,4186,0
145183,R169,R168,01-05-00,96 ST,123,IRT,06/23/2020,21:00:00,REGULAR,4186,0
145184,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,01:00:00,REGULAR,4186,0
145185,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,05:00:00,REGULAR,4186,0
145186,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,09:00:00,REGULAR,4186,0
145187,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,13:00:00,REGULAR,4186,0
145188,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,17:00:00,REGULAR,4187,0
145189,R169,R168,01-05-00,96 ST,123,IRT,06/24/2020,21:00:00,REGULAR,4187,0
145190,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,01:00:00,REGULAR,4187,0
145191,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,05:00:00,REGULAR,4187,0
145192,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,09:00:00,REGULAR,4187,0
145193,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,13:00:00,REGULAR,4187,0
145194,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,17:00:00,REGULAR,4187,0
145195,R169,R168,01-05-00,96 ST,123,IRT,06/25/2020,21:00:00,REGULAR,4188,0
145196,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,01:00:00,REGULAR,4188,0
145197,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,05:00:00,REGULAR,4188,0
145198,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,09:00:00,REGULAR,4188,0
145199,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,13:00:00,REGULAR,4188,0
145200,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,17:00:00,REGULAR,4188,0
145201,R169,R168,01-05-00,96 ST,123,IRT,06/26/2020,21:00:00,REGULAR,4188,0
145202,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,01:00:00,REGULAR,0,1641
145203,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,05:00:00,REGULAR,0,1641
145204,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,09:00:00,REGULAR,0,1641
145205,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,13:00:00,REGULAR,0,1641
145206,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,17:00:00,REGULAR,0,1641
145207,R169,R168,01-05-01,96 ST,123,IRT,06/20/2020,21:00:00,REGULAR,0,1641
145208,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,01:00:00,REGULAR,0,1641
145209,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,05:00:00,REGULAR,0,1641
145210,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,09:00:00,REGULAR,0,1641
145211,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,13:00:00,REGULAR,0,1641
145212,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,17:00:00,REGULAR,0,1641
145213,R169,R168,01-05-01,96 ST,123,IRT,06/21/2020,21:00:00,REGULAR,0,1641
145214,R169,R168,01-05-01,96 ST,123,IRT,06/22/2020,01:00:00,REGULAR,0,1641
145215,R169,R168,01-05-01,96 ST,123,IRT,06/22/2020,05:00:00,REGULAR,0,1641
145216,R169,R168,01-05-01,96 ST,123,IRT,06/22/2020,09:00:00,REGULAR,0,1641
145217,R169,R168,01-05-01,96 ST,123,IRT,06/22/2020,13:00:00,REGULAR,0,1641
